srcIP,dstIP,dstPort,timeList,dataList,durList,rare_port,ip_ioc,time_bskew,time_mad,time_acf,data_bskew,data_mad,data_acf,dur_bskew,dur_mad,dur_acf
192.168.28.129,192.168.20.100,49447.0,[1759787317.2940001],[1322],[1071653128.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49448.0,[1759787322.878],[1323],[1079143047.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49449.0,[1759787329.723],[1322],[1073692083.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49450.0,[1759787334.833],[1322],[1083973885.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49451.0,[1759787342.097],[1322],[1074762106.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49452.0,[1759787348.239],[1322],[1077110052.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49453.0,[1759787354.2910001],[1322],[1082885027.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49454.0,[1759787361.767],[1323],[1063718081.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49455.0,[1759787368.2870002],[1322],[1071146965.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49456.0,[1759787376.189],[1322],[1079899073.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49457.0,[1759787382.133],[1322],[1073277950.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49458.0,[1759787389.135],[1322],[1084692955.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49459.0,[1759787395.5379999],[1322],[1077313900.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49460.0,[1759787400.992],[1321],[1076618910.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49461.0,[1759787408.358],[1322],[1076611996.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49462.0,[1759787414.948],[1321],[1077094078.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49463.0,[1759787420.015],[1322],[1075816154.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49464.0,[1759787425.177],[1323],[1067780018.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49466.0,[1759787432.1369998],[1322],[1078778982.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49468.0,[1759787439.44],[1321],[1064173937.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49469.0,[1759787444.6060002],[1321],[1093520880.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49470.0,[1759787450.666],[1322],[1148241997.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49471.0,[1759787456.572],[1321],[1072452068.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49472.0,[1759787462.572],[1321],[1082902908.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49473.0,[1759787470.302],[1322],[1074053049.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49474.0,[1759787476.08],[1322],[1077851057.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49475.0,[1759787483.822],[1321],[1071902037.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49476.0,[1759787490.331],[1321],[1092170000.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49477.0,[1759787497.288],[1322],[1080255985.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49478.0,[1759787502.663],[1323],[1088501930.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49479.0,[1759787507.853],[1323],[1068598986.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49481.0,[1759787515.147],[1322],[1076665163.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49482.0,[1759787520.3779998],[1322],[1070177078.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49483.0,[1759787528.1569998],[1321],[1080809116.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49484.0,[1759787533.923],[1322],[1067790031.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49485.0,[1759787540.29],[1321],[1076771975.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49486.0,[1759787547.573],[1322],[1079478025.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49487.0,[1759787553.604],[1322],[1089116096.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49488.0,[1759787560.268],[1321],[1073841810.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49489.0,[1759787567.34],[1323],[1080932856.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49490.0,[1759787572.386],[1323],[1088221073.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49491.0,[1759787578.316],[1322],[1075970173.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49492.0,[1759787583.381],[1323],[1091878176.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49493.0,[1759787589.815],[1321],[1077883959.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49494.0,[1759787596.612],[1322],[1072532892.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49495.0,[1759787604.197],[1323],[1086130857.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49496.0,[1759787610.859],[1323],[1076143026.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49497.0,[1759787617.335],[1322],[1069251060.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49498.0,[1759787622.656],[1322],[1064302921.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49499.0,[1759787629.984],[1322],[1088280916.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49500.0,[1759787635.76],[1322],[1092508078.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49501.0,[1759787643.755],[1321],[1072618961.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49502.0,[1759787650.385],[1323],[1072313070.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49503.0,[1759787658.0310001],[1323],[1074633837.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49504.0,[1759787664.277],[1322],[1083825827.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49505.0,[1759787670.9859998],[1322],[1098677874.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49506.0,[1759787678.091],[1322],[1082505941.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49507.0,[1759787683.7289999],[1322],[1078176022.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49508.0,[1759787689.485],[1321],[1065458775.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49509.0,[1759787696.852],[1323],[1084959984.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49510.0,[1759787702.671],[1322],[1081423044.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49511.0,[1759787708.348],[1322],[1066085815.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49512.0,[1759787715.3569999],[1322],[1080935955.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49513.0,[1759787720.625],[1323],[1078016996.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49514.0,[1759787726.777],[1322],[1073348045.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49515.0,[1759787734.0609999],[1321],[1079291821.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49516.0,[1759787740.5830002],[1323],[1079921961.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49517.0,[1759787746.303],[1322],[1074052095.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49518.0,[1759787753.149],[1323],[1077561855.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49519.0,[1759787758.237],[1321],[1072964191.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49520.0,[1759787764.088],[1322],[1085088015.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49521.0,[1759787770.82],[1321],[1078611851.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49522.0,[1759787776.967],[1323],[1080349922.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49523.0,[1759787783.528],[1321],[1071871996.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49524.0,[1759787790.7],[1323],[1074328899.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49525.0,[1759787796.5310001],[1323],[1070453882.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49526.0,[1759787803.625],[1322],[1091448069.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49527.0,[1759787811.217],[1322],[1077059031.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49528.0,[1759787818.4689999],[1321],[1070558071.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49529.0,[1759787824.4380002],[1322],[1071406126.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49530.0,[1759787831.248],[1323],[1066365004.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49531.0,[1759787836.607],[1323],[1080536842.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49532.0,[1759787843.57],[1322],[1085980892.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49533.0,[1759787848.6],[1323],[1086598158.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49534.0,[1759787854.711],[1322],[1071170092.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49535.0,[1759787860.319],[1321],[1079027891.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49536.0,[1759787865.441],[1321],[1102563858.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49537.0,[1759787870.502],[1322],[1076781034.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49538.0,[1759787877.483],[1322],[1064768076.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49539.0,[1759787882.8979998],[1322],[1082262993.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49540.0,[1759787888.334],[1321],[1098448038.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49541.0,[1759787895.52],[1322],[1073074102.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49542.0,[1759787903.4169998],[1322],[1074271917.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49543.0,[1759787910.552],[1321],[1075821161.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49544.0,[1759787915.952],[1323],[1068822145.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49545.0,[1759787923.355],[1322],[1094968796.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49546.0,[1759787931.247],[1321],[1077218056.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49549.0,[1759787939.0609999],[1322],[1072345972.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49550.0,[1759787946.549],[1322],[1078751802.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49551.0,[1759787952.937],[1323],[1072449923.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49552.0,[1759787960.232],[1321],[1063085079.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49554.0,[1759787967.077],[1321],[1077258110.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49555.0,[1759787972.816],[1321],[1070455074.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49556.0,[1759787979.1990001],[1322],[1074172974.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49557.0,[1759787987.1299999],[1322],[1082087994.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49558.0,[1759787994.996],[1322],[1079547882.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49559.0,[1759788001.104],[1321],[1081017017.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49560.0,[1759788008.782],[1322],[1092749119.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49561.0,[1759788014.372],[1322],[1076721907.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49562.0,[1759788019.768],[1322],[1064516783.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49563.0,[1759788026.36],[1322],[1077939034.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49564.0,[1759788033.938],[1322],[1075289011.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49565.0,[1759788039.256],[1323],[1096579790.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49566.0,[1759788044.9180002],[1321],[1076303959.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49567.0,[1759788050.472],[1321],[1074573994.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49568.0,[1759788056.789],[1322],[1074251890.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49569.0,[1759788064.015],[1322],[1083389997.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49570.0,[1759788071.575],[1322],[1080892086.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49571.0,[1759788077.207],[1321],[1083109856.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49572.0,[1759788082.3569999],[1321],[1070726156.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49573.0,[1759788087.712],[1322],[1085222006.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49574.0,[1759788095.548],[1322],[1070283175.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49575.0,[1759788100.95],[1322],[1077447176.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49576.0,[1759788107.8009999],[1322],[1084748983.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49577.0,[1759788115.6230001],[1321],[1072389126.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49578.0,[1759788120.911],[1323],[1087671041.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49579.0,[1759788127.177],[1322],[1082192183.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49580.0,[1759788134.385],[1321],[1093501091.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49581.0,[1759788140.542],[1322],[1150479078.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49582.0,[1759788146.122],[1322],[1072796106.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49583.0,[1759788151.7619998],[1321],[1068905115.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49584.0,[1759788157.7],[1323],[1075479031.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49585.0,[1759788164.077],[1323],[1068704844.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49586.0,[1759788171.616],[1322],[1071940899.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49587.0,[1759788178.369],[1322],[1084176064.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49588.0,[1759788184.844],[1322],[1074929953.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49589.0,[1759788189.9689999],[1321],[1075592041.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49590.0,[1759788195.099],[1322],[1075823069.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49591.0,[1759788203.0089998],[1322],[1068462849.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49592.0,[1759788208.8620002],[1323],[1079071045.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49593.0,[1759788214.52],[1323],[1076877117.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49594.0,[1759788220.231],[1323],[1074210167.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49595.0,[1759788225.792],[1322],[1089879990.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49596.0,[1759788232.253],[1323],[1070021152.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49597.0,[1759788238.0460002],[1321],[1061756134.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49598.0,[1759788244.716],[1321],[1078787804.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49599.0,[1759788249.737],[1322],[1078022003.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49600.0,[1759788257.403],[1322],[1174315929.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49601.0,[1759788265.192],[1322],[1086102962.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49602.0,[1759788271.529],[1321],[1090437889.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49603.0,[1759788277.716],[1322],[1074038982.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49604.0,[1759788283.133],[1322],[1077900171.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49605.0,[1759788290.964],[1322],[1074738979.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49606.0,[1759788298.053],[1322],[1079101086.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49608.0,[1759788305.0140002],[1322],[1080190182.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49609.0,[1759788310.6529999],[1321],[1071411848.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49610.0,[1759788315.701],[1322],[1103554010.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49611.0,[1759788321.057],[1322],[1079923153.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49612.0,[1759788329.0019999],[1322],[1081275940.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49613.0,[1759788335.247],[1322],[1078635931.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49614.0,[1759788341.3969998],[1322],[1067873001.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49615.0,[1759788348.183],[1322],[1081930876.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49616.0,[1759788355.035],[1323],[1068878889.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49617.0,[1759788360.936],[1323],[1069764137.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49618.0,[1759788367.3939998],[1323],[1080727100.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49619.0,[1759788373.554],[1323],[1109585047.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49620.0,[1759788379.685],[1322],[1075782061.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49621.0,[1759788386.297],[1321],[1073170185.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49622.0,[1759788393.703],[1323],[1079597950.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,49623.0,[1759788399.2099998],[1322],[1083088875.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
